province,source,scenario,year,value,unit
QC,nuclear,low,2008,3624.231,GW.h
SK,nuclear,low,2008,0,GW.h
YT,nuclear,low,2008,0,GW.h
AB,nuclear,low,2009,0,GW.h
BC,nuclear,low,2009,0,GW.h
MB,nuclear,low,2009,0,GW.h
NB,nuclear,low,2009,0,GW.h
NL,nuclear,low,2009,0,GW.h
NS,nuclear,low,2009,0,GW.h
NT,nuclear,low,2009,0,GW.h
NU,nuclear,low,2009,0,GW.h
ON,nuclear,low,2009,81396,GW.h
PE,nuclear,low,2009,0,GW.h
QC,nuclear,low,2009,3596.279,GW.h
SK,nuclear,low,2009,0,GW.h
YT,nuclear,low,2009,0,GW.h
AB,nuclear,low,2010,0,GW.h
BC,nuclear,low,2010,0,GW.h
MB,nuclear,low,2010,0,GW.h
NB,nuclear,low,2010,0,GW.h
NL,nuclear,low,2010,0,GW.h
NS,nuclear,low,2010,0,GW.h
NT,nuclear,low,2010,0,GW.h
NU,nuclear,low,2010,0,GW.h
ON,nuclear,low,2010,81975,GW.h
PE,nuclear,low,2010,0,GW.h
QC,nuclear,low,2010,3551.588,GW.h
SK,nuclear,low,2010,0,GW.h
YT,nuclear,low,2010,0,GW.h
AB,nuclear,low,2011,0,GW.h
BC,nuclear,low,2011,0,GW.h
MB,nuclear,low,2011,0,GW.h
NB,nuclear,low,2011,0,GW.h
NL,nuclear,low,2011,0,GW.h
NS,nuclear,low,2011,0,GW.h
NT,nuclear,low,2011,0,GW.h
NU,nuclear,low,2011,0,GW.h
ON,nuclear,low,2011,84766,GW.h
PE,nuclear,low,2011,0,GW.h
QC,nuclear,low,2011,3525.216,GW.h
SK,nuclear,low,2011,0,GW.h
YT,nuclear,low,2011,0,GW.h
AB,nuclear,low,2012,0,GW.h
BC,nuclear,low,2012,0,GW.h
MB,nuclear,low,2012,0,GW.h
NB,nuclear,low,2012,409,GW.h
NL,nuclear,low,2012,0,GW.h
NS,nuclear,low,2012,0,GW.h
NT,nuclear,low,2012,0,GW.h
NU,nuclear,low,2012,0,GW.h
ON,nuclear,low,2012,84866,GW.h
PE,nuclear,low,2012,0,GW.h
QC,nuclear,low,2012,4212.618,GW.h
SK,nuclear,low,2012,0,GW.h
YT,nuclear,low,2012,0,GW.h
AB,nuclear,low,2013,0,GW.h
BC,nuclear,low,2013,0,GW.h
MB,nuclear,low,2013,0,GW.h
NB,nuclear,low,2013,4479,GW.h
NL,nuclear,low,2013,0,GW.h
NS,nuclear,low,2013,0,GW.h
NT,nuclear,low,2013,0,GW.h
NU,nuclear,low,2013,0,GW.h
ON,nuclear,low,2013,93103,GW.h
PE,nuclear,low,2013,0,GW.h
QC,nuclear,low,2013,0,GW.h
SK,nuclear,low,2013,0,GW.h
YT,nuclear,low,2013,0,GW.h
AB,nuclear,low,2014,0,GW.h
BC,nuclear,low,2014,0,GW.h
MB,nuclear,low,2014,0,GW.h
NB,nuclear,low,2014,5386,GW.h
NL,nuclear,low,2014,0,GW.h
NS,nuclear,low,2014,0,GW.h
NT,nuclear,low,2014,0,GW.h
NU,nuclear,low,2014,0,GW.h
ON,nuclear,low,2014,96196,GW.h
PE,nuclear,low,2014,0,GW.h
QC,nuclear,low,2014,0,GW.h
SK,nuclear,low,2014,0,GW.h
YT,nuclear,low,2014,0,GW.h
AB,nuclear,low,2015,0,GW.h
BC,nuclear,low,2015,0,GW.h
MB,nuclear,low,2015,0,GW.h
NB,nuclear,low,2015,4714.647,GW.h
NL,nuclear,low,2015,0,GW.h
NS,nuclear,low,2015,0,GW.h
NT,nuclear,low,2015,0,GW.h
NU,nuclear,low,2015,0,GW.h
ON,nuclear,low,2015,94098,GW.h
PE,nuclear,low,2015,0,GW.h
QC,nuclear,low,2015,0,GW.h
SK,nuclear,low,2015,0,GW.h
YT,nuclear,low,2015,0,GW.h
AB,nuclear,low,2016,0,GW.h
BC,nuclear,low,2016,0,GW.h
MB,nuclear,low,2016,0,GW.h
NB,nuclear,low,2016,3954.614,GW.h
NL,nuclear,low,2016,0,GW.h
NS,nuclear,low,2016,0,GW.h
NT,nuclear,low,2016,0,GW.h
NU,nuclear,low,2016,0,GW.h
ON,nuclear,low,2016,95100,GW.h
PE,nuclear,low,2016,0,GW.h
QC,nuclear,low,2016,0,GW.h
SK,nuclear,low,2016,0,GW.h
YT,nuclear,low,2016,0,GW.h
AB,nuclear,low,2017,0,GW.h
BC,nuclear,low,2017,0,GW.h
MB,nuclear,low,2017,0,GW.h
NB,nuclear,low,2017,3953.114,GW.h
NL,nuclear,low,2017,0,GW.h
NS,nuclear,low,2017,0,GW.h
NT,nuclear,low,2017,0,GW.h
NU,nuclear,low,2017,0,GW.h
ON,nuclear,low,2017,70923.55,GW.h
PE,nuclear,low,2017,0,GW.h
QC,nuclear,low,2017,0,GW.h
SK,nuclear,low,2017,0,GW.h
YT,nuclear,low,2017,0,GW.h
AB,nuclear,low,2018,0,GW.h
BC,nuclear,low,2018,0,GW.h
MB,nuclear,low,2018,0,GW.h
NB,nuclear,low,2018,3966.86,GW.h
NL,nuclear,low,2018,0,GW.h
NS,nuclear,low,2018,0,GW.h
NT,nuclear,low,2018,0,GW.h
NU,nuclear,low,2018,0,GW.h
ON,nuclear,low,2018,68587.39,GW.h
PE,nuclear,low,2018,0,GW.h
QC,nuclear,low,2018,0,GW.h
SK,nuclear,low,2018,0,GW.h
YT,nuclear,low,2018,0,GW.h
AB,nuclear,low,2019,0,GW.h
BC,nuclear,low,2019,0,GW.h
MB,nuclear,low,2019,0,GW.h
NB,nuclear,low,2019,4097.393,GW.h
NL,nuclear,low,2019,0,GW.h
NS,nuclear,low,2019,0,GW.h
NT,nuclear,low,2019,0,GW.h
NU,nuclear,low,2019,0,GW.h
ON,nuclear,low,2019,71493.58,GW.h
PE,nuclear,low,2019,0,GW.h
QC,nuclear,low,2019,0,GW.h
SK,nuclear,low,2019,0,GW.h
YT,nuclear,low,2019,0,GW.h
AB,nuclear,low,2020,0,GW.h
BC,nuclear,low,2020,0,GW.h
MB,nuclear,low,2020,0,GW.h
NB,nuclear,low,2020,4612.044,GW.h
NL,nuclear,low,2020,0,GW.h
NS,nuclear,low,2020,0,GW.h
NT,nuclear,low,2020,0,GW.h
NU,nuclear,low,2020,0,GW.h
ON,nuclear,low,2020,62093.71,GW.h
PE,nuclear,low,2020,0,GW.h
QC,nuclear,low,2020,0,GW.h
SK,nuclear,low,2020,0,GW.h
YT,nuclear,low,2020,0,GW.h
AB,nuclear,low,2021,0,GW.h
BC,nuclear,low,2021,0,GW.h
MB,nuclear,low,2021,0,GW.h
NB,nuclear,low,2021,4457.255,GW.h
NL,nuclear,low,2021,0,GW.h
NS,nuclear,low,2021,0,GW.h
NT,nuclear,low,2021,0,GW.h
NU,nuclear,low,2021,0,GW.h
ON,nuclear,low,2021,62148.98,GW.h
PE,nuclear,low,2021,0,GW.h
QC,nuclear,low,2021,0,GW.h
SK,nuclear,low,2021,0,GW.h
YT,nuclear,low,2021,0,GW.h
AB,nuclear,low,2022,0,GW.h
BC,nuclear,low,2022,0,GW.h
MB,nuclear,low,2022,0,GW.h
NB,nuclear,low,2022,4476.468,GW.h
NL,nuclear,low,2022,0,GW.h
NS,nuclear,low,2022,0,GW.h
NT,nuclear,low,2022,0,GW.h
NU,nuclear,low,2022,0,GW.h
ON,nuclear,low,2022,58899.14,GW.h
PE,nuclear,low,2022,0,GW.h
QC,nuclear,low,2022,0,GW.h
SK,nuclear,low,2022,0,GW.h
YT,nuclear,low,2022,0,GW.h
AB,nuclear,low,2023,0,GW.h
BC,nuclear,low,2023,0,GW.h
MB,nuclear,low,2023,0,GW.h
NB,nuclear,low,2023,4502.841,GW.h
NL,nuclear,low,2023,0,GW.h
NS,nuclear,low,2023,0,GW.h
NT,nuclear,low,2023,0,GW.h
NU,nuclear,low,2023,0,GW.h
ON,nuclear,low,2023,52830.88,GW.h
PE,nuclear,low,2023,0,GW.h
QC,nuclear,low,2023,0,GW.h
SK,nuclear,low,2023,0,GW.h
YT,nuclear,low,2023,0,GW.h
AB,nuclear,low,2024,0,GW.h
BC,nuclear,low,2024,0,GW.h
MB,nuclear,low,2024,0,GW.h
NB,nuclear,low,2024,4546.892,GW.h
NL,nuclear,low,2024,0,GW.h
NS,nuclear,low,2024,0,GW.h
NT,nuclear,low,2024,0,GW.h
NU,nuclear,low,2024,0,GW.h
ON,nuclear,low,2024,52104.66,GW.h
PE,nuclear,low,2024,0,GW.h
QC,nuclear,low,2024,0,GW.h
SK,nuclear,low,2024,0,GW.h
YT,nuclear,low,2024,0,GW.h
AB,nuclear,low,2025,0,GW.h
BC,nuclear,low,2025,0,GW.h
MB,nuclear,low,2025,0,GW.h
NB,nuclear,low,2025,4614.396,GW.h
NL,nuclear,low,2025,0,GW.h
NS,nuclear,low,2025,0,GW.h
NT,nuclear,low,2025,0,GW.h
NU,nuclear,low,2025,0,GW.h
ON,nuclear,low,2025,51276.62,GW.h
PE,nuclear,low,2025,0,GW.h
QC,nuclear,low,2025,0,GW.h
SK,nuclear,low,2025,0,GW.h
YT,nuclear,low,2025,0,GW.h
AB,nuclear,low,2026,0,GW.h
BC,nuclear,low,2026,0,GW.h
MB,nuclear,low,2026,0,GW.h
NB,nuclear,low,2026,4623.79,GW.h
NL,nuclear,low,2026,0,GW.h
NS,nuclear,low,2026,0,GW.h
NT,nuclear,low,2026,0,GW.h
NU,nuclear,low,2026,0,GW.h
ON,nuclear,low,2026,50862,GW.h
PE,nuclear,low,2026,0,GW.h
QC,nuclear,low,2026,0,GW.h
SK,nuclear,low,2026,0,GW.h
YT,nuclear,low,2026,0,GW.h
AB,nuclear,low,2027,0,GW.h
BC,nuclear,low,2027,0,GW.h
MB,nuclear,low,2027,0,GW.h
NB,nuclear,low,2027,5748.072,GW.h
NL,nuclear,low,2027,0,GW.h
NS,nuclear,low,2027,0,GW.h
NT,nuclear,low,2027,0,GW.h
NU,nuclear,low,2027,0,GW.h
ON,nuclear,low,2027,52448.02,GW.h
PE,nuclear,low,2027,0,GW.h
QC,nuclear,low,2027,0,GW.h
SK,nuclear,low,2027,0,GW.h
YT,nuclear,low,2027,0,GW.h
AB,nuclear,low,2028,0,GW.h
BC,nuclear,low,2028,0,GW.h
MB,nuclear,low,2028,0,GW.h
NB,nuclear,low,2028,4996.495,GW.h
NL,nuclear,low,2028,0,GW.h
NS,nuclear,low,2028,0,GW.h
NT,nuclear,low,2028,0,GW.h
NU,nuclear,low,2028,0,GW.h
ON,nuclear,low,2028,56155.27,GW.h
PE,nuclear,low,2028,0,GW.h
QC,nuclear,low,2028,0,GW.h
SK,nuclear,low,2028,0,GW.h
YT,nuclear,low,2028,0,GW.h
AB,nuclear,low,2029,0,GW.h
BC,nuclear,low,2029,0,GW.h
MB,nuclear,low,2029,0,GW.h
NB,nuclear,low,2029,4929.406,GW.h
NL,nuclear,low,2029,0,GW.h
NS,nuclear,low,2029,0,GW.h
NT,nuclear,low,2029,0,GW.h
NU,nuclear,low,2029,0,GW.h
ON,nuclear,low,2029,51860,GW.h
PE,nuclear,low,2029,0,GW.h
QC,nuclear,low,2029,0,GW.h
SK,nuclear,low,2029,0,GW.h
YT,nuclear,low,2029,0,GW.h
AB,nuclear,low,2030,0,GW.h
BC,nuclear,low,2030,0,GW.h
MB,nuclear,low,2030,0,GW.h
NB,nuclear,low,2030,4784.267,GW.h
NL,nuclear,low,2030,0,GW.h
NS,nuclear,low,2030,0,GW.h
NT,nuclear,low,2030,0,GW.h
NU,nuclear,low,2030,0,GW.h
ON,nuclear,low,2030,58722.98,GW.h
PE,nuclear,low,2030,0,GW.h
QC,nuclear,low,2030,0,GW.h
SK,nuclear,low,2030,0,GW.h
YT,nuclear,low,2030,0,GW.h
AB,nuclear,low,2031,0,GW.h
BC,nuclear,low,2031,0,GW.h
MB,nuclear,low,2031,0,GW.h
NB,nuclear,low,2031,4795.914,GW.h
NL,nuclear,low,2031,0,GW.h
NS,nuclear,low,2031,0,GW.h
NT,nuclear,low,2031,0,GW.h
NU,nuclear,low,2031,0,GW.h
ON,nuclear,low,2031,59217.55,GW.h
PE,nuclear,low,2031,0,GW.h
QC,nuclear,low,2031,0,GW.h
SK,nuclear,low,2031,0,GW.h
YT,nuclear,low,2031,0,GW.h
AB,nuclear,low,2032,0,GW.h
BC,nuclear,low,2032,0,GW.h
MB,nuclear,low,2032,0,GW.h
NB,nuclear,low,2032,4810.195,GW.h
NL,nuclear,low,2032,0,GW.h
NS,nuclear,low,2032,0,GW.h
NT,nuclear,low,2032,0,GW.h
NU,nuclear,low,2032,0,GW.h
ON,nuclear,low,2032,60967.96,GW.h
PE,nuclear,low,2032,0,GW.h
QC,nuclear,low,2032,0,GW.h
SK,nuclear,low,2032,0,GW.h
YT,nuclear,low,2032,0,GW.h
AB,nuclear,low,2033,0,GW.h
BC,nuclear,low,2033,0,GW.h
MB,nuclear,low,2033,0,GW.h
NB,nuclear,low,2033,4826.888,GW.h
NL,nuclear,low,2033,0,GW.h
NS,nuclear,low,2033,0,GW.h
NT,nuclear,low,2033,0,GW.h
NU,nuclear,low,2033,0,GW.h
ON,nuclear,low,2033,61488.13,GW.h
PE,nuclear,low,2033,0,GW.h
QC,nuclear,low,2033,0,GW.h
SK,nuclear,low,2033,0,GW.h
YT,nuclear,low,2033,0,GW.h
AB,nuclear,low,2034,0,GW.h
BC,nuclear,low,2034,0,GW.h
MB,nuclear,low,2034,0,GW.h
NB,nuclear,low,2034,4840.893,GW.h
NL,nuclear,low,2034,0,GW.h
NS,nuclear,low,2034,0,GW.h
NT,nuclear,low,2034,0,GW.h
NU,nuclear,low,2034,0,GW.h
ON,nuclear,low,2034,64287.11,GW.h
PE,nuclear,low,2034,0,GW.h
QC,nuclear,low,2034,0,GW.h
SK,nuclear,low,2034,0,GW.h
YT,nuclear,low,2034,0,GW.h
AB,nuclear,low,2035,0,GW.h
BC,nuclear,low,2035,0,GW.h
MB,nuclear,low,2035,0,GW.h
NB,nuclear,low,2035,4857.427,GW.h
NL,nuclear,low,2035,0,GW.h
NS,nuclear,low,2035,0,GW.h
NT,nuclear,low,2035,0,GW.h
NU,nuclear,low,2035,0,GW.h
ON,nuclear,low,2035,64156.53,GW.h
PE,nuclear,low,2035,0,GW.h
QC,nuclear,low,2035,0,GW.h
SK,nuclear,low,2035,0,GW.h
YT,nuclear,low,2035,0,GW.h
AB,nuclear,low,2036,0,GW.h
BC,nuclear,low,2036,0,GW.h
MB,nuclear,low,2036,0,GW.h
NB,nuclear,low,2036,4873.91,GW.h
NL,nuclear,low,2036,0,GW.h
NS,nuclear,low,2036,0,GW.h
NT,nuclear,low,2036,0,GW.h
NU,nuclear,low,2036,0,GW.h
ON,nuclear,low,2036,64848.85,GW.h
PE,nuclear,low,2036,0,GW.h
QC,nuclear,low,2036,0,GW.h
SK,nuclear,low,2036,0,GW.h
YT,nuclear,low,2036,0,GW.h
AB,nuclear,low,2037,0,GW.h
BC,nuclear,low,2037,0,GW.h
MB,nuclear,low,2037,0,GW.h
NB,nuclear,low,2037,4892.922,GW.h
NL,nuclear,low,2037,0,GW.h
NS,nuclear,low,2037,0,GW.h
NT,nuclear,low,2037,0,GW.h
NU,nuclear,low,2037,0,GW.h
ON,nuclear,low,2037,65348.89,GW.h
PE,nuclear,low,2037,0,GW.h
QC,nuclear,low,2037,0,GW.h
SK,nuclear,low,2037,0,GW.h
YT,nuclear,low,2037,0,GW.h
AB,nuclear,low,2038,0,GW.h
BC,nuclear,low,2038,0,GW.h
MB,nuclear,low,2038,0,GW.h
NB,nuclear,low,2038,4909.194,GW.h
NL,nuclear,low,2038,0,GW.h
NS,nuclear,low,2038,0,GW.h
NT,nuclear,low,2038,0,GW.h
NU,nuclear,low,2038,0,GW.h
ON,nuclear,low,2038,66092.76,GW.h
PE,nuclear,low,2038,0,GW.h
QC,nuclear,low,2038,0,GW.h
SK,nuclear,low,2038,0,GW.h
YT,nuclear,low,2038,0,GW.h
AB,nuclear,low,2039,0,GW.h
BC,nuclear,low,2039,0,GW.h
MB,nuclear,low,2039,0,GW.h
NB,nuclear,low,2039,4920.157,GW.h
NL,nuclear,low,2039,0,GW.h
NS,nuclear,low,2039,0,GW.h
NT,nuclear,low,2039,0,GW.h
NU,nuclear,low,2039,0,GW.h
ON,nuclear,low,2039,66501.55,GW.h
PE,nuclear,low,2039,0,GW.h
QC,nuclear,low,2039,0,GW.h
SK,nuclear,low,2039,0,GW.h
YT,nuclear,low,2039,0,GW.h
AB,nuclear,low,2040,0,GW.h
BC,nuclear,low,2040,0,GW.h
MB,nuclear,low,2040,0,GW.h
NB,nuclear,low,2040,5169.067,GW.h
NL,nuclear,low,2040,0,GW.h
NS,nuclear,low,2040,0,GW.h
NT,nuclear,low,2040,0,GW.h
NU,nuclear,low,2040,0,GW.h
ON,nuclear,low,2040,67043.2,GW.h
PE,nuclear,low,2040,0,GW.h
QC,nuclear,low,2040,0,GW.h
SK,nuclear,low,2040,0,GW.h
YT,nuclear,low,2040,0,GW.h
AB,oilProducts,reference,2005,10.0377,GW.h
BC,oilProducts,reference,2005,82.3604,GW.h
MB,oilProducts,reference,2005,79.6792,GW.h
NB,oilProducts,reference,2005,7512.2222,GW.h
NL,oilProducts,reference,2005,1307.9397,GW.h
NS,oilProducts,reference,2005,725.4188,GW.h
NT,oilProducts,reference,2005,280,GW.h
NU,oilProducts,reference,2005,142,GW.h
ON,oilProducts,reference,2005,968.067,GW.h
PE,oilProducts,reference,2005,2.22,GW.h
QC,oilProducts,reference,2005,338.7961,GW.h
SK,oilProducts,reference,2005,23.1577,GW.h
YT,oilProducts,reference,2005,22.094,GW.h
AB,oilProducts,reference,2006,10.0377,GW.h
BC,oilProducts,reference,2006,82.3604,GW.h
MB,oilProducts,reference,2006,74.6399,GW.h
NB,oilProducts,reference,2006,4456.2222,GW.h
NL,oilProducts,reference,2006,823.2337,GW.h
NS,oilProducts,reference,2006,725.4188,GW.h
NT,oilProducts,reference,2006,280,GW.h
NU,oilProducts,reference,2006,145,GW.h
ON,oilProducts,reference,2006,968.067,GW.h
PE,oilProducts,reference,2006,2.22,GW.h
QC,oilProducts,reference,2006,338.7961,GW.h
SK,oilProducts,reference,2006,23.1577,GW.h
YT,oilProducts,reference,2006,22.094,GW.h
AB,oilProducts,reference,2007,10.0377,GW.h
BC,oilProducts,reference,2007,82.3604,GW.h
MB,oilProducts,reference,2007,80.2407,GW.h
NB,oilProducts,reference,2007,4884.4612,GW.h
NL,oilProducts,reference,2007,1307.9397,GW.h
NS,oilProducts,reference,2007,725.4188,GW.h
NT,oilProducts,reference,2007,280,GW.h
NU,oilProducts,reference,2007,149,GW.h
ON,oilProducts,reference,2007,968.067,GW.h
PE,oilProducts,reference,2007,2.22,GW.h
QC,oilProducts,reference,2007,338.7961,GW.h
SK,oilProducts,reference,2007,23.1577,GW.h
YT,oilProducts,reference,2007,22.094,GW.h
AB,oilProducts,reference,2008,11.5464,GW.h
BC,oilProducts,reference,2008,138.1164,GW.h
MB,oilProducts,reference,2008,84.2366,GW.h
NB,oilProducts,reference,2008,4531.0392,GW.h
NL,oilProducts,reference,2008,1128.8998,GW.h
NS,oilProducts,reference,2008,379.1428,GW.h
NT,oilProducts,reference,2008,354,GW.h
NU,oilProducts,reference,2008,182,GW.h
ON,oilProducts,reference,2008,937.2484,GW.h
PE,oilProducts,reference,2008,1.37,GW.h
QC,oilProducts,reference,2008,398.3352,GW.h
SK,oilProducts,reference,2008,19.5813,GW.h
YT,oilProducts,reference,2008,22.331,GW.h
AB,oilProducts,reference,2009,11.5848,GW.h
BC,oilProducts,reference,2009,103.5255,GW.h
MB,oilProducts,reference,2009,13.9125,GW.h
NB,oilProducts,reference,2009,4630.162,GW.h
NL,oilProducts,reference,2009,1126.1098,GW.h
NS,oilProducts,reference,2009,1547.7903,GW.h
NT,oilProducts,reference,2009,292,GW.h
NU,oilProducts,reference,2009,162,GW.h
ON,oilProducts,reference,2009,640.0307,GW.h
PE,oilProducts,reference,2009,7.54,GW.h
QC,oilProducts,reference,2009,1251.276,GW.h
SK,oilProducts,reference,2009,16.4843,GW.h
YT,oilProducts,reference,2009,18.542,GW.h
AB,oilProducts,reference,2010,12.1228,GW.h
BC,oilProducts,reference,2010,64.7927,GW.h
MB,oilProducts,reference,2010,105.3192,GW.h
NB,oilProducts,reference,2010,2799.651,GW.h
NL,oilProducts,reference,2010,1007.6377,GW.h
NS,oilProducts,reference,2010,240.3205,GW.h
NT,oilProducts,reference,2010,274,GW.h
NU,oilProducts,reference,2010,162,GW.h
ON,oilProducts,reference,2010,143.5338,GW.h
PE,oilProducts,reference,2010,0.77,GW.h
QC,oilProducts,reference,2010,355.7909,GW.h
SK,oilProducts,reference,2010,18.5005,GW.h
YT,oilProducts,reference,2010,24.783,GW.h
AB,oilProducts,reference,2011,11.8816,GW.h
BC,oilProducts,reference,2011,69.7932,GW.h
MB,oilProducts,reference,2011,96.0108,GW.h
NB,oilProducts,reference,2011,1866.713,GW.h
NL,oilProducts,reference,2011,1032.7869,GW.h
NS,oilProducts,reference,2011,357.9978,GW.h
NT,oilProducts,reference,2011,159,GW.h
NU,oilProducts,reference,2011,98,GW.h
ON,oilProducts,reference,2011,121.3505,GW.h
PE,oilProducts,reference,2011,1.04,GW.h
QC,oilProducts,reference,2011,382.1848,GW.h
SK,oilProducts,reference,2011,10.8184,GW.h
YT,oilProducts,reference,2011,36.868,GW.h
AB,oilProducts,reference,2012,12.4151,GW.h
BC,oilProducts,reference,2012,48.2789,GW.h
MB,oilProducts,reference,2012,23.766,GW.h
NB,oilProducts,reference,2012,1571.719,GW.h
NL,oilProducts,reference,2012,1003.7109,GW.h
NS,oilProducts,reference,2012,462.3165,GW.h
NT,oilProducts,reference,2012,180,GW.h
NU,oilProducts,reference,2012,98,GW.h
ON,oilProducts,reference,2012,130.0713,GW.h
PE,oilProducts,reference,2012,8.96,GW.h
QC,oilProducts,reference,2012,379.39,GW.h
SK,oilProducts,reference,2012,9.8761,GW.h
YT,oilProducts,reference,2012,24.365,GW.h
AB,oilProducts,reference,2013,13.4982,GW.h
BC,oilProducts,reference,2013,68.2329,GW.h
MB,oilProducts,reference,2013,10.5034,GW.h
NB,oilProducts,reference,2013,1457.688,GW.h
NL,oilProducts,reference,2013,1173.7154,GW.h
NS,oilProducts,reference,2013,422.5327,GW.h
NT,oilProducts,reference,2013,193,GW.h
NU,oilProducts,reference,2013,98,GW.h
ON,oilProducts,reference,2013,115.4309,GW.h
PE,oilProducts,reference,2013,3.23,GW.h
QC,oilProducts,reference,2013,391.6952,GW.h
SK,oilProducts,reference,2013,0.455,GW.h
YT,oilProducts,reference,2013,23.291,GW.h
AB,oilProducts,reference,2014,34.1368,GW.h
BC,oilProducts,reference,2014,66.5626,GW.h
MB,oilProducts,reference,2014,21.6773,GW.h
NB,oilProducts,reference,2014,1841.2605,GW.h
NL,oilProducts,reference,2014,1332.327,GW.h
NS,oilProducts,reference,2014,180.8693,GW.h
NT,oilProducts,reference,2014,446,GW.h
NU,oilProducts,reference,2014,158,GW.h
ON,oilProducts,reference,2014,394.3028,GW.h
PE,oilProducts,reference,2014,2.29,GW.h
QC,oilProducts,reference,2014,753.4366,GW.h
SK,oilProducts,reference,2014,13.8197,GW.h
YT,oilProducts,reference,2014,0,GW.h
AB,oilProducts,reference,2015,34.3529,GW.h
BC,oilProducts,reference,2015,49.2259,GW.h
MB,oilProducts,reference,2015,19.2729,GW.h
NB,oilProducts,reference,2015,156.1639,GW.h
NL,oilProducts,reference,2015,2763.7745,GW.h
NS,oilProducts,reference,2015,121.9513,GW.h
NT,oilProducts,reference,2015,396.7441,GW.h
NU,oilProducts,reference,2015,172.9624,GW.h
ON,oilProducts,reference,2015,216.3919,GW.h
PE,oilProducts,reference,2015,1.24,GW.h
QC,oilProducts,reference,2015,744.1815,GW.h
SK,oilProducts,reference,2015,3.1561,GW.h
YT,oilProducts,reference,2015,0,GW.h
AB,oilProducts,reference,2016,34.353,GW.h
BC,oilProducts,reference,2016,50.741,GW.h
MB,oilProducts,reference,2016,15.6757,GW.h
NB,oilProducts,reference,2016,41.7872,GW.h
NL,oilProducts,reference,2016,2753.5162,GW.h
NS,oilProducts,reference,2016,121.3797,GW.h
NT,oilProducts,reference,2016,447.2581,GW.h
NU,oilProducts,reference,2016,181.547,GW.h
ON,oilProducts,reference,2016,211.2681,GW.h
PE,oilProducts,reference,2016,1.24,GW.h
QC,oilProducts,reference,2016,753.1551,GW.h
SK,oilProducts,reference,2016,3.1561,GW.h
YT,oilProducts,reference,2016,0,GW.h
AB,oilProducts,reference,2017,34.353,GW.h
BC,oilProducts,reference,2017,49.8233,GW.h
MB,oilProducts,reference,2017,14.8804,GW.h
NB,oilProducts,reference,2017,38.4347,GW.h
NL,oilProducts,reference,2017,2456.9385,GW.h
NS,oilProducts,reference,2017,120.1498,GW.h
NT,oilProducts,reference,2017,516.3996,GW.h
NU,oilProducts,reference,2017,190.3949,GW.h
ON,oilProducts,reference,2017,191.0516,GW.h
PE,oilProducts,reference,2017,1.24,GW.h
QC,oilProducts,reference,2017,731.5064,GW.h
SK,oilProducts,reference,2017,3.1561,GW.h
YT,oilProducts,reference,2017,0,GW.h
AB,oilProducts,reference,2018,34.353,GW.h
BC,oilProducts,reference,2018,49.6572,GW.h
MB,oilProducts,reference,2018,14.7987,GW.h
NB,oilProducts,reference,2018,38.2512,GW.h
NL,oilProducts,reference,2018,2386.3388,GW.h
NS,oilProducts,reference,2018,118.185,GW.h
NT,oilProducts,reference,2018,518.0649,GW.h
NU,oilProducts,reference,2018,191.5743,GW.h
ON,oilProducts,reference,2018,238.978,GW.h
PE,oilProducts,reference,2018,1.24,GW.h
QC,oilProducts,reference,2018,725.2569,GW.h
SK,oilProducts,reference,2018,3.1561,GW.h
YT,oilProducts,reference,2018,0.5003,GW.h
AB,oilProducts,reference,2019,34.353,GW.h
BC,oilProducts,reference,2019,50.1699,GW.h
MB,oilProducts,reference,2019,13.9077,GW.h
NB,oilProducts,reference,2019,46.015,GW.h
NL,oilProducts,reference,2019,158.41,GW.h
NS,oilProducts,reference,2019,132.7265,GW.h
NT,oilProducts,reference,2019,517.323,GW.h
NU,oilProducts,reference,2019,121.3382,GW.h
ON,oilProducts,reference,2019,260.4344,GW.h
PE,oilProducts,reference,2019,1.24,GW.h
QC,oilProducts,reference,2019,734.6404,GW.h
SK,oilProducts,reference,2019,3.1561,GW.h
YT,oilProducts,reference,2019,75.4271,GW.h
AB,oilProducts,reference,2020,34.3529,GW.h
BC,oilProducts,reference,2020,50.1828,GW.h
MB,oilProducts,reference,2020,11.2269,GW.h
NB,oilProducts,reference,2020,47.6229,GW.h
NL,oilProducts,reference,2020,145.619,GW.h
NS,oilProducts,reference,2020,130.7318,GW.h
NT,oilProducts,reference,2020,517.0701,GW.h
NU,oilProducts,reference,2020,124.9886,GW.h
ON,oilProducts,reference,2020,395.3665,GW.h
PE,oilProducts,reference,2020,1.24,GW.h
QC,oilProducts,reference,2020,739.1578,GW.h
SK,oilProducts,reference,2020,3.1561,GW.h
YT,oilProducts,reference,2020,72.2519,GW.h
AB,oilProducts,reference,2021,34.353,GW.h
BC,oilProducts,reference,2021,49.8817,GW.h
MB,oilProducts,reference,2021,11.6931,GW.h
NB,oilProducts,reference,2021,155.6907,GW.h
NL,oilProducts,reference,2021,157.2238,GW.h
NS,oilProducts,reference,2021,131.6286,GW.h
NT,oilProducts,reference,2021,515.764,GW.h
NU,oilProducts,reference,2021,127.7292,GW.h
ON,oilProducts,reference,2021,395.3665,GW.h
PE,oilProducts,reference,2021,1.24,GW.h
QC,oilProducts,reference,2021,739.8461,GW.h
SK,oilProducts,reference,2021,3.1561,GW.h
YT,oilProducts,reference,2021,68.2909,GW.h
